Latitude,Longitude,Elevation,Time
23.5657633333,87.2849283333,99.40,8:25:2.0
23.5657633333,87.2849283333,99.40,8:25:3.0
23.5657633333,87.2849283333,99.40,8:25:4.0
23.5657633333,87.2849283333,99.40,8:25:5.0
23.5657633333,87.2849283333,99.40,8:25:6.0
23.5657633333,87.2849283333,99.40,8:25:7.0
23.5657633333,87.2849283333,99.40,8:25:8.0
23.5657633333,87.2849283333,99.40,8:25:9.0
23.5657633333,87.2849283333,99.40,8:25:10.0
23.5657633333,87.2849283333,99.40,8:25:11.0
23.5657633333,87.2849283333,99.40,8:25:12.0
23.5657633333,87.2849283333,99.40,8:25:13.0
23.5657633333,87.2849283333,99.40,8:25:14.0
23.5657633333,87.2849283333,99.40,8:25:15.0
23.5657633333,87.2849283333,99.40,8:25:16.0
23.5657633333,87.2849283333,99.40,8:25:17.0
23.5657633333,87.2849283333,99.40,8:25:18.0
23.5657633333,87.2849283333,99.40,8:25:19.0
23.5657633333,87.2849283333,99.40,8:25:20.0
23.5657633333,87.2849283333,99.40,8:25:21.0
23.5657633333,87.2849283333,99.40,8:25:22.0
23.5657633333,87.2849283333,99.40,8:25:23.0
23.5657633333,87.2849283333,99.40,8:25:24.0
23.5657633333,87.2849283333,99.40,8:25:25.0
23.5657633333,87.2849283333,99.40,8:25:26.0
23.5657633333,87.2849283333,99.40,8:25:27.0
23.5657633333,87.2849283333,99.40,8:25:28.0
23.5657633333,87.2849283333,99.40,8:25:29.0
23.5657633333,87.2849283333,99.40,8:25:30.0
23.5657633333,87.2849283333,99.40,8:25:31.0
23.5657633333,87.2849283333,99.40,8:25:32.0
23.5657633333,87.2849283333,99.40,8:25:33.0
23.5657633333,87.2849283333,99.40,8:25:34.0
23.5657633333,87.2849283333,99.40,8:25:35.0
23.5657633333,87.2849283333,99.40,8:25:36.0
23.5657633333,87.2849283333,99.40,8:25:37.0
23.5657633333,87.2849283333,99.40,8:25:38.0
23.5657633333,87.2849283333,99.40,8:25:39.0
23.5657633333,87.2849283333,99.40,8:25:40.0
23.5657633333,87.2849283333,99.40,8:25:41.0
23.5657633333,87.2849283333,99.40,8:25:42.0
23.5657633333,87.2849283333,99.40,8:25:43.0
23.5657633333,87.2849283333,99.40,8:25:44.0
23.5657633333,87.2849283333,99.40,8:25:45.0
23.5657633333,87.2849283333,99.40,8:25:46.0
23.5657633333,87.2849283333,99.40,8:25:47.0
23.5657633333,87.2849283333,99.40,8:25:48.0
23.5657633333,87.2849283333,99.40,8:25:49.0
23.5657633333,87.2849283333,99.40,8:25:50.0
23.5657633333,87.2849283333,99.40,8:25:51.0
23.5657633333,87.2849283333,99.40,8:25:52.0
23.5657633333,87.2849283333,99.40,8:25:53.0
